,A,P,O,moldelta_A,U,moldelta_U,Age,phosphate_m,U_m,d235U,CO2_PAL,CO2atm
70,4.073765002197585e+18,3270016116663574.0,3.7e+19,1.5335086378178284e+19,19106153129111.04,-7380538555745.836,-308933078.22972834,2.3407416726296164,0.013676559147538323,-0.38629118618862623,1.6277740046496059,455.7767213018896
71,4.081448639038003e+18,3275802562207985.0,3.7e+19,1.5309959372429894e+19,19108290053238.3,-7374153771174.181,-308920450.32214874,2.344883723842509,0.013678088799741087,-0.3859138494668431,1.6339201713567926,457.4976479799019
72,4.088293376505366e+18,3281888321651377.5,3.7e+19,1.5291194588426291e+19,19111590694268.465,-7368992591807.924,-308907822.41456914,2.349240029814873,0.013680451463327463,-0.38557714581119995,1.639405053508516,459.03341498238444
73,4.098344349047607e+18,3292357865827004.5,3.7e+19,1.5272401683795579e+19,19119001470350.484,-7362586353500.554,-308885917.4611784,2.3567343348797456,0.013685756242197913,-0.3850926192415626,1.6474758393218698,461.2932350101235
74,4.106295529400248e+18,3302058220276209.0,3.7e+19,1.5268989435897563e+19,19127532775810.258,-7358962852004.053,-308864012.5077877,2.363678038851975,0.013691863117974415,-0.3847314203173452,1.6538745620408546,463.08487737143923
75,4.112407827066285e+18,3310495537520847.5,3.7e+19,1.5278085177993064e+19,19136254932415.82,-7357572232824.293,-308842107.554397,2.36971763602065,0.013698106608744324,-0.38448339337081827,1.6588018729229708,464.4645244184318
76,4.1165338357863076e+18,3316865304639025.5,3.7e+19,1.5294476277866328e+19,19143797399530.523,-7357803344388.591,-308822421.14431757,2.374277240256997,0.013703505654638886,-0.3843439831101133,1.6621321187126996,465.39699323955585
77,4.1195406612252544e+18,3322098396365082.5,3.7e+19,1.5316437202221478e+19,19150807043452.734,-7359070872735.147,-308802734.73423815,2.378023189953531,0.013708523295241757,-0.38426949089078005,1.664561136220234,466.0771181416655
78,4.1215755731244687e+18,3326263608860627.5,3.7e+19,1.534212691213498e+19,19157146501587.184,-7361072340005.4375,-308783048.3241587,2.38100473075206,0.013713061203713088,-0.3842468052011591,1.6662060146815731,466.5376841108405
79,4.1293479606840806e+18,3333462583381445.5,3.7e+19,1.541186862035364e+19,19170675037989.574,-7368270987281.827,-308738206.96580136,2.3861578979108415,0.013722745195411291,-0.38435114948641563,1.6724961381919927,468.2989186937579
80,4.1460177223668516e+18,3344277629155242.0,3.7e+19,1.5494889265187189e+19,19190527023114.707,-7380316859458.719,-308693365.607444,2.3938995197961646,0.013736955635729926,-0.38458124941379856,1.686026790927815,472.0875014597882
81,4.170712473440761e+18,3362104980129587.5,3.7e+19,1.5603893619214346e+19,19221767885845.97,-7400379934736.218,-308648524.2490866,2.40666068727959,0.013759318458014294,-0.3849999635145693,1.7061714271141735,477.72799959196857
82,4.1833162263580575e+18,3371273367689937.5,3.7e+19,1.5665114988661916e+19,19238492066387.34,-7412491972094.417,-308629076.7605054,2.4132235989190676,0.01377128995446481,-0.3852948529705819,1.7164989937676478,480.61971825494135
83,4.1968205278965663e+18,3381454838339360.5,3.7e+19,1.5735786316309221e+19,19257320270364.65,-7426941172349.528,-308609629.27192414,2.4205116953037655,0.013784767552157944,-0.385668466228863,1.7275990555379288,483.72773555062
84,4.2105799122157215e+18,3392568549774492.0,3.7e+19,1.5815551686609504e+19,19278072575121.203,-7443705728688.92,-308590181.7833429,2.428467107927339,0.013799622458927132,-0.38612292280169097,1.7389455811382886,486.9047627187208
85,4.2246067385322614e+18,3404836966885446.5,3.7e+19,1.5908849040121137e+19,19301353562056.61,-7463709007528.23,-308569799.3266739,2.4372490815214363,0.013816287445996141,-0.38669355408320666,1.7505508786741932,490.1542460287741
86,4.2382372322437274e+18,3417369023723447.0,3.7e+19,1.6011586389710457e+19,19325628734196.33,-7486071181567.243,-308549416.87000495,2.44621977360304,0.013833664090333805,-0.38736494861462306,1.761865241033051,493.32226748925433
87,4.2515041667089705e+18,3429864572965337.0,3.7e+19,1.612311224376716e+19,19350389250338.188,-7510642458619.39,-308529034.413336,2.4551643328313077,0.013851388153427478,-0.3881390891652542,1.77291282238852,496.4155902687855
88,4.264856518525954e+18,3442587445659095.0,3.7e+19,1.6246472518177851e+19,19376113305594.297,-7538142598300.494,-308507997.74627364,2.4642716146450216,0.013869801936717463,-0.3890430696503035,1.7840663944169803,499.5385904367545
89,4.277905033427605e+18,3455079659453280.5,3.7e+19,1.6377185589260298e+19,19401766146694.348,-7567636526716.098,-308486961.0792113,2.4732137862944024,0.013888164743517787,-0.39004884758934505,1.7949999529217227,502.5999868180823
90,4.2906889144014566e+18,3467320459820058.0,3.7e+19,1.6514267278483296e+19,19427154655642.547,-7598951430136.188,-308465924.41214895,2.4819759912813586,0.013906338336179346,-0.3911510236486999,1.8057441618314132,505.6083653127957
91,4.3093513527099546e+18,3485820319741918.5,3.7e+19,1.674352977072905e+19,19466085032577.03,-7652083197050.607,-308432353.7713903,2.495218553859641,0.01393420546354834,-0.39309821077246065,1.821486565075862,510.0162382212413
92,4.3225091274633047e+18,3501668220508915.0,3.7e+19,1.6980120065123312e+19,19500920276603.836,-7707652445169.092,-308398783.1306317,2.506562792060784,0.013959141214462302,-0.3952455748673729,1.8326266633609025,513.1354657410527
93,4.328521472852073e+18,3513765386757312.5,3.7e+19,1.721306432280242e+19,19529922729797.016,-7763078989115.143,-308365212.48987305,2.5152221809286415,0.01397990173929636,-0.39749665661866285,1.8377283517981244,514.5639385034748
94,4.329253820302518e+18,3518768580277146.5,3.7e+19,1.734930287475904e+19,19544027868061.08,-7795790087590.016,-308344735.58855027,2.5188035649800615,0.013989998473916306,-0.3988834921960956,1.8383502590867518,514.7380725442905
95,4.3281398199061565e+18,3521566010734270.5,3.7e+19,1.7478905654973118e+19,19554930266677.832,-7827045386833.705,-308324258.6872275,2.5208060205685543,0.013997802624679909,-0.400259437394733,1.8374042949473133,514.4732025852477
96,4.3254464609909125e+18,3522515739701913.0,3.7e+19,1.7599587637931596e+19,19563116358348.45,-7856389908514.064,-308303781.7859047,2.5214858551910613,0.014003662389655296,-0.401591942950408,1.8351182091677027,513.8330985669567
97,4.3218250987239424e+18,3521997919310129.5,3.7e+19,1.7700016798249593e+19,19568509478610.227,-7881080300210.276,-308285192.89175147,2.5211151891983747,0.014007522890916412,-0.40274300445953015,1.8320466899788532,512.9730731940789
98,4.3174166110985165e+18,3520351633397777.0,3.7e+19,1.7790928022210521e+19,19572226963890.316,-7903733317357.771,-308266603.99759823,2.5199367454529544,0.014010183939792639,-0.40382391497603853,1.8283110293617548,511.9270882212913
99,4.3126425038311117e+18,3517798896777617.0,3.7e+19,1.7871925729503295e+19,19574568929581.184,-7924270323629.257,-308248015.103445,2.518109446512253,0.014011860364768206,-0.4048247678984164,1.824269850187149,510.7955580524017
100,4.3048770425960376e+18,3512557174167013.0,3.7e+19,1.7978462423769733e+19,19576185923995.94,-7952086892913.241,-308219045.0600157,2.5143573186592794,0.014013017841085142,-0.40621226850761544,1.8177061052525945,508.9577094707264
101,4.2968115634546e+18,3506329055225678.5,3.7e+19,1.8061638135052323e+19,19576029125060.805,-7974940454189.727,-308190075.01658636,2.5098991089661262,0.014012905601332,-0.4073829479534428,1.8109012944987575,507.05236245965204
102,4.288532583583451e+18,3499569073416864.0,3.7e+19,1.812269826492168e+19,19574660962966.457,-7993068950892.398,-308161104.97315705,2.505060181400762,0.014011926244070477,-0.40833754239803105,1.8039296264816043,505.10029541484914
103,4.280673219648564e+18,3492968613067199.5,3.7e+19,1.8161226429790697e+19,19572499993056.133,-8005972716660.969,-308134113.2889611,2.500335442424624,0.014010379379424577,-0.4090419067314498,1.7973237547622825,503.250651333439
104,4.2727469268909445e+18,3486164457828254.0,3.7e+19,1.8183655273282277e+19,19569573130360.883,-8015308291471.175,-308107121.6047652,2.4954648946515774,0.014008284273701418,-0.40958012921783976,1.7906739012706814,501.38869235579074
105,4.2650633138673905e+18,3479303632383026.5,3.7e+19,1.819154796712225e+19,19566041543771.12,-8021373884671.035,-308080129.92056924,2.490553781233376,0.014005756294753846,-0.4099640628241767,1.784239411052882,499.58703509480694
106,4.2584914592721413e+18,3473151714163241.5,3.7e+19,1.818758578836657e+19,19562453222872.266,-8024336900959.987,-308055637.97822213,2.486150117511268,0.014003187704275064,-0.41019072656889455,1.7787451300790957,498.0486364221467
107,4.2522450732599475e+18,3467168357431756.5,3.7e+19,1.8174429490698588e+19,19558615546942.465,-8025161909533.499,-308031146.035875,2.481867113408559,0.01400044062057442,-0.4103133931066019,1.7735308046977076,496.58862531535806
108,4.2462766253122703e+18,3461431664180552.0,3.7e+19,1.8153243984935016e+19,19554623053603.555,-8024086343429.089,-308006654.0935279,2.4777606758629576,0.01399758271553583,-0.4103421641743382,1.768555645739831,495.1955808071526
109,4.24173199583373e+18,3457076256657723.5,3.7e+19,1.813156722859741e+19,19551364415939.77,-8022033062815.268,-307987314.09279156,2.4746429897335176,0.01399525011878294,-0.41030553633766303,1.7647720349429035,494.13616978401296
110,4.237313354800835e+18,3452857915082712.5,3.7e+19,1.8106118722404039e+19,19547996645168.867,-8019028824539.574,-307967974.0920552,2.4716234180978613,0.013992839402411502,-0.41022253942945164,1.761097199957893,493.10721598821
111,4.233003724604886e+18,3448761389778343.0,3.7e+19,1.8077350567045702e+19,19544506359132.082,-8015159641553.492,-307948634.09131885,2.468691044937969,0.013990340987209793,-0.41009782975707876,1.757516715140438,492.1046802393226
112,4.227877846996988e+18,3444073683337026.5,3.7e+19,1.8040237620029458e+19,19540205309260.36,-8009656599905.059,-307926157.6678752,2.4653354927251443,0.013987262211353158,-0.409906470947323,1.753262827531518,490.913591708825
113,4.222379943216278e+18,3439355944943224.5,3.7e+19,1.7999403066563428e+19,19535506583990.684,-8003096401013.529,-307903681.2444315,2.4619584430516994,0.013983898771646875,-0.40966925360267104,1.7487059300734196,489.63766042055744
114,4.2165147212455905e+18,3434496100546915.5,3.7e+19,1.7954917745344098e+19,19530264497859.426,-7995472334335.441,-307881204.8209878,2.4584796711144703,0.013980146383578687,-0.40938884034119294,1.7438511207014935,488.27831379641816
115,4.211175710388877e+18,3430094785562206.5,3.7e+19,1.791349831007824e+19,19525182927914.184,-7988006862089.278,-307861744.82429624,2.4553291235234123,0.013976508896144726,-0.40911303579487707,1.7394377384769375,487.0425667735425
116,4.181397411283773e+18,3405026815907559.0,3.7e+19,1.7659841355083276e+19,19490903411027.9,-7937657532201.071,-307762587.13005483,2.43738497917506,0.013951970945617679,-0.4072493390793762,1.714924697875514,480.17891540514387
117,4.1474645274889293e+18,3375771193508915.5,3.7e+19,1.733516704943051e+19,19441657597512.434,-7867150537532.92,-307663429.4358134,2.4164432308582073,0.013916719826422643,-0.40465430985367856,1.687203716827217,472.4170407116207
118,4.1117780889069665e+18,3346578321550826.5,3.7e+19,1.7018614338072287e+19,19386523829023.484,-7794826018191.738,-307586196.6372623,2.3955464005374565,0.013877253993574434,-0.4020744557888267,1.6582938830052532,464.3222872414708
119,4.0674485187652096e+18,3314106710747470.0,3.7e+19,1.6708742055002862e+19,19322170414103.2,-7722220269781.255,-307525167.20703304,2.372302584643858,0.013831188556981532,-0.3996559446626569,1.6227301023060152,454.36442864568426
120,4.0088280233706214e+18,3269266694729327.5,3.7e+19,1.6313427821582445e+19,19228715986187.246,-7629185776674.933,-307464137.7768038,2.3402052217103275,0.013764292044514851,-0.3967600219460978,1.5762932441337727,441.3621083574563
121,3.9639010835069763e+18,3230816131524721.5,3.7e+19,1.595820055595647e+19,19141067570454.36,-7546554785122.481,-307418575.24958694,2.312681554419987,0.013701551589444782,-0.3942598685964174,1.541160181553955,431.5248508351074
122,3.9259625524430674e+18,3192413724712505.0,3.7e+19,1.5555023050856575e+19,19041604026603.242,-7454427853114.601,-307373012.7223701,2.2851923584198315,0.01363035363393217,-0.3914810875543854,1.5118004438327384,423.30412427316674
123,3.896059330005245e+18,3157413097039773.0,3.7e+19,1.511694559918461e+19,18934934030945.004,-7355855189787.005,-307327450.19515324,2.26013822264837,0.013553997158872587,-0.3884806346705761,1.4888580262160263,416.8802473404873
124,3.868730620687965e+18,3123612896986704.5,3.7e+19,1.4580799913795334e+19,18806620744531.613,-7236411586392.165,-307273581.7200312,2.2359433765116,0.013462147991790702,-0.384780002994227,1.4680442444759012,411.05238845325226
125,3.8451366257903514e+18,3096496881752728.0,3.7e+19,1.4045068941180027e+19,18678635919793.684,-7116926425888.498,-307219713.24490917,2.216533200968309,0.013370533944018385,-0.38101960209774827,1.4501926996578902,406.0539559042092
126,3.8228712620145567e+18,3073477983230149.5,3.7e+19,1.3523589140473907e+19,18550863035769.273,-6999619838147.887,-307165844.76978713,2.2000558219256616,0.013279071607565694,-0.37732044189272534,1.4334465677039148,401.3650389570961
127,3.7975486659237903e+18,3048023823685904.5,3.7e+19,1.2922020892050508e+19,18395627498604.67,-6862443325494.381,-307100777.9578594,2.181835235279817,0.013167950965357675,-0.3730475258870568,1.4145192402911946,396.06538728153447
128,3.7778097703852764e+18,3026106113391435.5,3.7e+19,1.23567437994505e+19,18241579547896.027,-6732076489265.775,-307035711.14593166,2.166146108368959,0.013057680420827507,-0.3690511817570233,1.3998526824816593,391.95875109486457
129,3.763318982259762e+18,3008738520569711.5,3.7e+19,1.1837952232486472e+19,18093777413348.035,-6610452578043.933,-306970644.3340039,2.1537140447886265,0.012951880754007184,-0.3653439758337752,1.3891342685437749,388.9575951922569
130,3.7536255259177344e+18,2994391519925284.5,3.7e+19,1.1257787466329663e+19,17922703836714.21,-6470837788847.877,-306887263.56070626,2.14344418033306,0.012829422932508383,-0.361041383476556,1.3819872951431778,386.95644264008973
131,3.7524547244583977e+18,2988766026873003.0,3.7e+19,1.0787122550835603e+19,17778148431400.6,-6352227382022.536,-306803882.7874086,2.139417342070868,0.012725947338153616,-0.3573053406845751,1.3811253123008715,386.715087444244
132,3.7467977583708933e+18,2985657222804270.0,3.7e+19,1.0539945944680358e+19,17696281051095.72,-6286717318646.395,-306751429.73835576,2.137191999144073,0.012667345061629006,-0.3552564123780761,1.3769642548341048,385.54999135354933
133,3.728308191634778e+18,2976409782100822.0,3.7e+19,1.0304405226266124e+19,17610192374031.332,-6223434752106.818,-306698976.6893029,2.1305724997142605,0.012605721098089715,-0.35339958927899817,1.363407796299138,381.75418296375864
134,3.703336625609575e+18,2962159099992334.0,3.7e+19,1.0097958501199917e+19,17529643113491.555,-6169615482113.065,-306655588.910863,2.120371581955858,0.012548062357545851,-0.35195328519635793,1.345205218880021,376.65746128640586
135,3.672931308415078e+18,2941856544655120.0,3.7e+19,9.86379446429265e+18,17436739424926.963,-6112136673341.271,-306612201.13242304,2.105838614642176,0.012481560075108778,-0.3505320877023356,1.3232069561357156,370.4979477180003
136,3.65679316652797e+18,2925686583915948.0,3.7e+19,9.674984323526021e+18,17363156170654.498,-6068181710860.619,-306580561.28073806,2.0942638395962407,0.012428887738478524,-0.34948609868040376,1.311604676135488,367.2493093179366
137,3.6492966465740744e+18,2912281106486047.0,3.7e+19,9.478832366652445e+18,17289983850628.857,-6024232688971.207,-306548921.42905307,2.084667935924157,0.012376509556641989,-0.34842326869796925,1.306232541715929,365.7451116804601
138,3.6501178672442307e+18,2903937065732218.5,3.7e+19,9.28692883029401e+18,17221990501233.785,-5982195016082.002,-306517281.5773681,2.0786951078970786,0.012327838583560333,-0.34735793261838327,1.3068205048033226,365.9097413449303
139,3.6595742000848814e+18,2901923419655352.0,3.7e+19,9.092545800259938e+18,17156815700615.908,-5939559229371.678,-306481720.03908664,2.0772537005406955,0.012281185182974882,-0.3461924014931544,1.3136004158335808,367.8081164334026
140,3.6749085671199693e+18,2907031794941623.5,3.7e+19,8.933704194350155e+18,17106168747360.576,-5903397044651.36,-306446158.5008052,2.08091037576351,0.012244931100472855,-0.3451034028623291,1.324631990517519,370.8969573449053
141,3.6854813891213e+18,2915181197262431.5,3.7e+19,8.811655476217782e+18,17066851883076.342,-5873202831649.102,-306410596.96252376,2.0867438777826997,0.012216787317878555,-0.3441292437460612,1.33226496670748,373.0341906780944
142,3.688552472322905e+18,2922196189544233.0,3.7e+19,8.719708657433229e+18,17033714812938.518,-5847416969847.36,-306375035.4242423,2.0917653468462656,0.012193067153141387,-0.3432848931699715,1.3344862240323325,373.65614272905304
143,3.684288240075348e+18,2925285445492727.0,3.7e+19,8.644455575595001e+18,17001292378669.0,-5823857270937.517,-306339473.8859609,2.093976696845188,0.012169858538775233,-0.342553797748019,1.3314024832505322,372.792695310149
144,3.6736370555612206e+18,2923283097321896.5,3.7e+19,8.571982760802203e+18,16965407991705.545,-5800516540058.534,-306303912.34767944,2.0925433767515362,0.012144171790769896,-0.3419025668521753,1.3237155086641352,370.64034242595784
145,3.6599949215092055e+18,2916013799523449.0,3.7e+19,8.482229036116361e+18,16918506266457.596,-5772653443300.078,-306262305.49354964,2.0873398708113453,0.012110598615932423,-0.3412034935226441,1.313902468245079,367.8926911086221
146,3.653375963336229e+18,2907798219009076.5,3.7e+19,8.383057786138851e+18,16869265369601.123,-5744366386013.488,-306220698.63941985,2.0814589971432187,0.012075351016178328,-0.3405226167326168,1.3091544825911479,366.5632551255214
147,3.656807441924489e+18,2903627425119135.5,3.7e+19,8.284413559435788e+18,16824483138933.166,-5717714813022.575,-306179091.78529006,2.0784734610731106,0.01204329501713183,-0.3398449013741966,1.3116149166454225,367.25217666071825
148,3.669389941813585e+18,2906352071352067.0,3.7e+19,8.204477810759958e+18,16791040613645.55,-5695500023261.5205,-306137484.9311603,2.080423816286376,0.01201935620160741,-0.33919875213886186,1.3206565671012744,369.7838387883568
149,3.6834121356180045e+18,2915852816531476.5,3.7e+19,8.152781327217817e+18,16768626615347.012,-5677171411920.783,-306089315.9705436,2.087224636028258,0.012003311822009314,-0.3385591165065905,1.3307693574544366,372.61542008724217
150,3.686337224725239e+18,2923998481896251.0,3.7e+19,8.135873988938607e+18,16754456642367.37,-5664263390597.593,-306041147.009927,2.0930554630610243,0.011993168677428325,-0.3380750275287498,1.3328837907141822,373.207461399971
151,3.675225307294966e+18,2924395570557000.5,3.7e+19,8.124129755288276e+18,16735949481244.363,-5651838422204.799,-305992978.0493103,2.0933397069126705,0.01197992088850706,-0.33770647004752846,1.3248603402802004,370.96089527845606
152,3.6535917767821245e+18,2914915995410055.0,3.7e+19,8.086791505289874e+18,16703843706145.611,-5635419307390.823,-305944809.0886937,2.0865540410952437,0.011956938944986121,-0.3373726075584305,1.3093091567817483,366.6065638988895
153,3.6327320452205517e+18,2898939248408886.5,3.7e+19,8.005968697755506e+18,16656632104975.05,-5613115838239.745,-305896640.12807703,2.07511757223256,0.011923143954885505,-0.33698984301653656,1.2944011580661046,362.43232425850925
154,3.617996852833461e+18,2883142645275008.0,3.7e+19,7.887174109832782e+18,16600997650370.57,-5586509209323.792,-305848471.1674604,2.063810053883327,0.011883319721095612,-0.33651647491192127,1.283921680295678,359.49807048278984
155,3.6100784567004795e+18,2870749729471991.5,3.7e+19,7.745929429728975e+18,16543177560036.559,-5557941324583.697,-305800302.20684373,2.0549389616836016,0.011841930966382648,-0.3359657662147111,1.2783078141135067,357.92618795178186
156,3.5957515547211044e+18,2858617482787357.0,3.7e+19,7.569979890111069e+18,16475538304162.033,-5524344133331.437,-305747010.9007174,2.046254461551437,0.011793513460387999,-0.33530583531439956,1.2681818014723565,355.09090441225976
157,3.5656704468987735e+18,2840927886610438.5,3.7e+19,7.360509462314783e+18,16394066908101.412,-5485637743816.804,-305693719.594591,2.0335919016538573,0.011735194637152049,-0.3346111599133453,1.2470520078408383,349.1745621954347
158,3.5184596419427727e+18,2811066170792475.0,3.7e+19,7.084237357905618e+18,16284386200598.18,-5436506454601.334,-305640428.28846467,2.0122162997798676,0.01165668303550335,-0.33384779675648035,1.21424775912585,339.989372555238
159,3.4753872990214753e+18,2777873687718000.0,3.7e+19,6.789830910960387e+18,16168797029178.395,-5386400995224.263,-305596923.3681047,1.9884564693758053,0.011573942039497777,-0.3331355440670015,1.1847005284716232,331.7161479720545
160,3.439547365078476e+18,2741921454585569.5,3.7e+19,6.430058300185902e+18,16032687765444.85,-5327799477469.459,-305553418.4477447,1.9627211557520183,0.01147651235894406,-0.3323085658134272,1.1603920685623552,324.90977919745944
161,3.4147189488130744e+18,2709375524241550.0,3.7e+19,6.020348613079861e+18,15884487020083.496,-5263535493042.592,-305509913.52738476,1.9394241404735506,0.011370427358685395,-0.3313632657061987,1.1436999233057543,320.2359785256112
162,3.399725838977921e+18,2684939204889823.0,3.7e+19,5.588668765968073e+18,15734935082906.424,-5197721532678.582,-305466408.6070248,1.9219321438008756,0.011263375148823496,-0.3303300271206777,1.133678616403987,317.4300125931163
163,3.390368565930982e+18,2669014252156538.0,3.7e+19,5.162109021051504e+18,15591251800156.994,-5133581608221.595,-305422903.6866648,1.9105327502910077,0.011160523836905507,-0.3292603874289236,1.1274466187979226,315.6850532634183
164,3.3830899888719473e+18,2658844066460653.0,3.7e+19,4.75920964119508e+18,15455974500189.822,-5072891352066.046,-305379398.76630485,1.9032527318973895,0.011063689692333444,-0.32821556169128924,1.1226109213032065,314.3310579648978
165,3.3762964650695537e+18,2651161680507360.5,3.7e+19,4.387372746448086e+18,15328487180552.238,-5016074709540.864,-305335893.8459449,1.897753529353873,0.01097243176846975,-0.32723873207167664,1.118106857423606,313.06992007860964
166,3.369645644299953e+18,2644055889821941.5,3.7e+19,4.045756060111039e+18,15207384855010.568,-4962818331220.133,-305292388.9255849,1.8926670650121271,0.010885744348611717,-0.32634265381828426,1.113706175116434,311.83772903260154
167,3.37079780413607e+18,2639793096779801.5,3.7e+19,3.738701848343167e+18,15096310420550.633,-4914233422975.937,-305248884.00522494,1.8896156741444534,0.010806235089871606,-0.3255254619225491,1.114467909157349,312.0510145640577
168,3.384154444924692e+18,2641665864912980.5,3.7e+19,3.4792941372201e+18,15001454064961.22,-4872023241167.217,-305205379.084865,1.890956238305641,0.010738335050079614,-0.3247700669594932,1.1233174694510697,314.5288914462995
169,3.409193041077011e+18,2653001011077745.5,3.7e+19,3.2891306061465953e+18,14931538387316.336,-4839133538210.716,-305161874.164505,1.8990701582517864,0.01068828803673324,-0.3240880753667914,1.1400013076019935,319.20036612855813
170,3.442829434198479e+18,2674885464790120.0,3.7e+19,3.1895731168824494e+18,14893851893157.662,-4818329682990.023,-305118369.24414504,1.9147354794489047,0.010661311305052013,-0.3235113198086519,1.1626076531317104,325.53014287687887
171,3.479133187817289e+18,2704518975578901.5,3.7e+19,3.192288475317925e+18,14889936190847.682,-4810737171079.875,-305074864.32378507,1.9359477276871164,0.010658508368538069,-0.32308648669944373,1.187255724560694,332.4316028769943
172,3.514658583372946e+18,2737776796118306.5,3.7e+19,3.296940062782465e+18,14917161837902.852,-4816197000700.528,-305031359.4034251,1.959754327930069,0.010677997020689228,-0.3228628242446969,1.211625626571467,339.25517544001076
173,3.5485958879597655e+18,2771174724496681.5,3.7e+19,3.492355963115701e+18,14970497984043.535,-4833371916927.364,-304987854.4830651,1.9836612201121557,0.01071617608020296,-0.322859795450964,1.235137344467502,345.83845645090054
174,3.581382214972676e+18,2803201950566492.5,3.7e+19,3.7625552277920845e+18,15045250987824.258,-4860647989559.881,-304944349.56270516,2.006586936697561,0.010769685746474056,-0.32306858778849756,1.2580662394535527,352.2585470469947
175,3.6137679908731674e+18,2834060095926176.5,3.7e+19,4.092268266091389e+18,15138265872922.432,-4896726232286.337,-304900844.6423452,2.0286758023809424,0.010836267625570817,-0.32346678763549996,1.2809220345534953,358.65816967497864
176,3.6461504112820726e+18,2864486836894382.0,3.7e+19,4.4696747034941594e+18,15247505949615.3,-4940726016223.207,-304857339.7219852,2.050455860339572,0.010914463815043164,-0.3240350279284766,1.3039811800273269,365.1147304076515
177,3.6786089662762757e+18,2894756093626037.0,3.7e+19,4.886590654049148e+18,15371177932126.66,-4992050114922.84,-304813834.80162525,2.0721231879928683,0.011002990645759957,-0.32476692007378066,1.3273009738916832,371.64427268967125
178,3.7164970972468424e+18,2931333747080054.5,3.7e+19,5.447252291478206e+18,15540930599422.914,-5064780913761.526,-304759850.1994081,2.098306189749502,0.011124502934447325,-0.325899461512916,1.3547830635469722,379.33925779315217
179,3.749349231065534e+18,2965394849195151.5,3.7e+19,6.037397132197933e+18,15722786603154.625,-5145468891674.267,-304705865.597191,2.122687794699464,0.011254679028743468,-0.32726189202630773,1.3788402476969135,386.07526935513573
180,3.776729512883406e+18,2995859355976475.5,3.7e+19,6.636241977195658e+18,15910453106703.0,-5231614838057.182,-304651880.99497384,2.144494886167842,0.011389014392772368,-0.3288162067397771,1.3990522265306642,391.73462342858596
181,3.807967065980082e+18,3025785096521819.0,3.7e+19,7.236032559905393e+18,16104309655953.01,-5322999601677.671,-304597896.3927567,2.1659163181974366,0.0115277807129227,-0.3305326161379421,1.4222912236463234,398.2415426209705
182,3.8553956885425495e+18,3062501707227755.0,3.7e+19,7.854046195337794e+18,16314165597305.996,-5423550718479.741,-304543911.79053956,2.1921987882804257,0.011677999711743733,-0.3324442605495771,1.4579414308794694,408.2236006462514
183,3.921153943641874e+18,3114175214195068.0,3.7e+19,8.528654700467978e+18,16555799030129.248,-5541090684479.99,-304489927.1883224,2.2291876980637566,0.011850965662225661,-0.33469183060243585,1.5080993362435993,422.2678141482078
184,3.997078583363746e+18,3178567049105519.0,3.7e+19,9.29678930596674e+18,16831463358802.82,-5682325706935.249,-304435942.5861053,2.275280636439169,0.012048291595420773,-0.3376014067109266,1.5670668957261498,438.7787308033219
185,4.071472521266358e+18,3248900872872213.5,3.7e+19,1.0162468423756313e+19,17133028487522.205,-5848063130236.394,-304381957.98388815,2.325626966980826,0.012264157829292919,-0.34133271502440293,1.6259424847227402,455.26389572236724
186,4.139521146515566e+18,3316931978829237.5,3.7e+19,1.1105995289833755e+19,17444144677336.309,-6035236478242.899,-304327973.381671,2.374324966950063,0.01248686090002599,-0.3459749153585024,1.680747112939522,470.60919162306607
187,4.203333892237877e+18,3381144101273001.5,3.7e+19,1.2094759936505244e+19,17754660499418.355,-6239933848483.952,-304273988.7794539,2.420289263617038,0.01270913421576117,-0.3514532901763102,1.732965600902501,485.2303682527002
188,4.2689750907395794e+18,3442738599726445.5,3.7e+19,1.3109090455238343e+19,18054956736826.996,-6461319674923.516,-304220004.17723674,2.464379813691085,0.012924092152345738,-0.35786957394055974,1.7875138042587286,500.503865192444
189,4.3389646493669023e+18,3505904828050965.0,3.7e+19,1.4138369024750633e+19,18341681576462.65,-6699857654596.612,-304166019.5750196,2.509595438833905,0.01312933541622237,-0.3652804475241979,1.8466066133799814,517.0498517463948
190,4.4087118198862623e+18,3569347203590214.5,3.7e+19,1.5181395754793126e+19,18601446275959.57,-6956310433222.027,-304112034.97280246,2.55500873556923,0.013315280083006135,-0.37396610618456766,1.9064507311988987,533.8062047356916
191,4.4655733999000197e+18,3627865513950379.5,3.7e+19,1.6218111346737846e+19,18822525148994.773,-7223997600542.367,-304058050.3705853,2.596897289871424,0.013473532676445793,-0.3837953485708674,1.9559449494460233,547.6645858448865
192,4.5063345372505057e+18,3673110924424984.5,3.7e+19,1.7218451421307292e+19,18992338671170.54,-7490625790792.774,-304004065.7683682,2.6292848421080777,0.013595088526249492,-0.3944024967374442,1.9918151054100524,557.7082295148145
193,4.53368420886997e+18,3707579654225867.0,3.7e+19,1.8137497085425824e+19,19124834770038.598,-7743427618136.943,-303950081.16615105,2.653958234950513,0.013689931832525839,-0.4048886022413105,2.0160657680608804,564.4984150570465
194,4.5524937669876685e+18,3730139030766397.0,3.7e+19,1.8960725196474323e+19,19208677835987.51,-7979027491712.38,-303896096.5639339,2.6701066791455954,0.013749948343584475,-0.41538660598303384,2.0328291637076807,569.1921658381506
